128,057,0,,128La,-78630,50,,,*,5.18,m,0.14,(5+),15,97Ha30t,1961,B+=100
128,057,1,W,128Lam,-78530#,110#,100#,100#,*,<1.4,m,,"(1+,2-)",15,,1995,B+=100
128,058,0,,128Ce,-75534,28,,,,3.93,m,0.02,0+,15,00Li08t,1968,B+=100
128,059,0,,128Pr,-66331,30,,,,2.85,s,0.09,(3+),15,99Xi03j,1985,B+=100;B+p=?
128,060,0,,128Nd,-60310#,200#,,,,5#,s,,0+,15,,1985,B+ ?
128,061,0,,128Pm,-47790#,300#,,,,1,s,0.3,"(5,6,7)(+#)",15,93Li40d,1999,B+~100;B+p ?;p=0
128,062,0,,128Sm,-38670#,500#,,,,500#,ms,,0+,,,,B+ ?;B+p ?
129,046,0,,129Pd,-37610#,600#,,,,31,ms,7,7/2-#,15,,2015,B-=100;B-n=90#;B-2n=2#
129,047,0,,129Ag,-51980#,400#,,,*,49.9,ms,3.5,7/2+#,14,15Lo04t,2000,B-=100;B-n=10#
129,047,1,W,129Agm,-51960#,400#,20#,20#,*,10#,ms,,1/2-#,14,,,B- ?;B-n=10#
129,048,0,,129Cd,-63058,17,,,*&,151.5,ms,5.7,3/2+,14,16Du13t,1986,B-=100;B-n=0.1#
129,048,1,W,129Cdm,-62910#,150#,150#,150#,*&,147,ms,3,11/2-,14,16Du13t,2003,B-=100;B-n=0.1#
129,048,2,W,129Cdn,-60970#,150#,2090#,150#,,3.6,ms,0.2,(21/2+),14,14Ta29tj,2014,IT=100
129,049,0,,129In,-72837.7,2.7,,,,570,ms,10,(9/2+),14,15Lo04t,1975,B-=100;B-n=0.23 7
129,049,1,,129Inm,-72380,3,458,4,MD,1.23,s,0.03,(1/2-),14,04Ga24j,1976,B-~100;IT<0.3;B-n=3.6 4
129,049,2,W,129Inn,-71149.7,2.7,1687.97,0.25,,11.2,us,0.2,(17/2-),14,14Ta.At,2003,IT=100
129,049,3,,129Inp,-71180,50,1660,50,BD,670,ms,100,(23/2-),14,04Ga24etj,2004,B-~100;IT ?
129,049,4,W,129Inq,-70920,50,1921,50,,110,ms,15,(29/2+),14,,2004,IT~100;B- ?
129,050,0,,129Sn,-80591,17,,,,2.23,m,0.04,3/2+,14,,1962,B-=100
129,050,1,W,129Snm,-80556,17,35.15,0.05,,6.9,m,0.1,11/2-,14,,1962,B-~100;IT<0.002
129,050,2,W,129Snn,-78829,17,1761.6,1,,3.49,us,0.11,(19/2+),14,08Lo07t,2000,IT=100
129,050,3,W,129Snp,-78788,17,1802.6,1,,2.22,us,0.13,23/2+,14,08Lo07tj,2000,IT=100
129,050,4,W,129Snq,-78038,17,2552.9,1.1,,221,ns,18,(27/2-),14,08Lo07j,2008,IT=100
129,051,0,,129Sb,-84629,21,,,,4.366,h,0.026,7/2+,14,,1939,B-=100
129,051,1,W,129Sbm,-82778,21,1851.31,0.06,,17.7,m,0.1,(19/2-),14,,1982,B-=85;IT=15
129,051,2,W,129Sbn,-82768,21,1861.06,0.05,,2.2,us,0.2,(15/2-),14,,1987,IT=100
129,051,3,W,129Sbp,-82490,21,2139.4,0.3,,1.1,us,0.1,(23/2+),14,,2003,IT=100
129,052,0,,129Te,-87004.8,0.9,,,,69.6,m,0.3,3/2+,14,,1939,B-=100
129,052,1,W,129Tem,-86899.3,0.9,105.51,0.03,,33.6,d,0.1,11/2-,14,,1940,IT=64 7;B-=36 7
129,053,0,,129I,-88507,3,,,,15.7,My,0.4,7/2+,14,,1951,B-=100
129,054,0,,129Xe,-88696.059,0.005,,,,stbl,,,1/2+,14,,1920,IS=26.4006 82
129,054,1,W,129Xem,-88459.92,0.03,236.14,0.03,,8.88,d,0.02,11/2-,14,,1951,IT=100
129,055,0,,129Cs,-87499,5,,,,32.06,h,0.06,1/2+,14,,1950,B+=100
129,055,1,W,129Csm,-86924,5,575.4,0.14,,718,ns,21,(11/2-),14,,1977,IT=100
129,056,0,,129Ba,-85063,11,,,,2.23,h,0.11,1/2+,14,,1950,B+=100
129,056,1,W,129Bam,-85055,11,8.42,0.06,,2.135,h,0.01,7/2+,14,,1950,B+~100;IT=?
129,057,0,,129La,-81325,21,,,,11.6,m,0.2,(3/2+),14,,1963,B+=100
129,057,1,W,129Lam,-81153,21,172.33,0.2,,560,ms,50,(11/2-),14,,1969,IT=100
129,058,0,,129Ce,-76287,28,,,,3.5,m,0.3,(5/2+),14,,1977,B+=100
129,059,0,,129Pr,-69774,30,,,,30,s,4,(3/2+),14,96Gi08j,1977,B+=100
129,059,1,W,129Prm,-69390,30,382.57,0.24,,1#,ms,,(11/2-),14,,1997,IT=100
129,060,0,,129Nd,-62320#,200#,,,,6.8,s,0.6,5/2+#,14,10Xu12t,1977,B+=100;B+p=?
129,060,1,W,129Ndm,-62270#,220#,50#,100#,,2.6,s,0.4,1/2+#,14,,2010,B+=100;B+p=?
129,061,0,,129Pm,-52880#,300#,,,,2.4,s,0.9,(5/2-),14,,2004,B+=100;B+p ?;p ?
129,062,0,,129Sm,-42000#,500#,,,,550,ms,100,"(3/2+,1/2+)",14,,1999,B+=100;B+p=?
130,047,0,,130Ag,-45700#,500#,,,,40.6,ms,4.5,,15,15Lo04t,2000,B-=100;B-n=90#;B-2n=2#
130,048,0,,130Cd,-61118,22,,,,126.8,ms,1.8,0+,8,16Du13t,1986,B-=100;B-n=3.5 10
130,048,1,W,130Cdm,-58988,22,2129.6,1,,240,ns,16,(8+),8,12Ka36et,2007,IT=100
130,049,0,,130In,-69880,40,,,*,284,ms,10,1(-),8,15Lo04t,1973,B-=100;B-n=0.93 13
130,049,1,,130Inm,-69830,40,50,50,BD*,540,ms,10,8-#,8,,1973,B-=100;B-n=1.65 15
130,049,2,,130Inn,-69480,50,400,60,BD,540,ms,10,(5+),8,,1986,B-=100;B-n=1.65 15
130,049,3,W,130Inp,-69490,40,388.3,0.2,,5.3,us,0.4,(3+),8,12Ka36t,2003,IT=100
130,050,0,,130Sn,-80132.2,1.9,,,,3.72,m,0.07,0+,1,,1972,B-=100
130,050,1,W,130Snm,-78185.3,1.9,1946.88,0.1,,1.7,m,0.1,-7,1,05Le34j,1974,B-=100
130,050,2,W,130Snn,-77697.4,1.9,2434.79,0.12,,1.501,us,0.017,(10+),1,11Pi05t,1981,IT=100
130,051,0,,130Sb,-82286,14,,,,39.5,m,0.8,(8-),1,02Ge07j,1962,B-=100
130,051,1,W,130Sbm,-82281,14,4.8,0.2,,6.3,m,0.2,"(4,5)+",1,,1962,B-=100
130,051,2,W,130Sbn,-82201,14,84.67,0.04,,800,ns,100,-6,1,02Ge07tj,2002,IT=100
130,051,3,W,130Sbp,-80741,14,1544.7,0.5,,1.8,us,0.2,(13+),,02Ge07etj,2002,IT=100
130,052,0,,130Te,-87352.949,0.011,,,,690,Ey,130,0+,1,15Ba11t,1924,IS=34.08 62;2B-=100
130,052,1,W,130Tem,-85206.54,0.04,2146.41,0.04,,186,ns,11,-7,1,04Va03t,1972,IT=100
130,052,2,W,130Ten,-84685.7,0.8,2667.2,0.8,,1.9,us,0.08,(10+),1,04Br19e,1998,IT=100
130,052,3,W,130Tep,-82977.5,1.8,4375.4,1.8,,261,ns,33,,1,,1998,IT=100
130,053,0,,130I,-86936,3,,,,12.36,h,0.01,5+,1,,1938,B-=100
130,053,1,W,130Ixm,-86896,3,39.952,5  0.0013,,8.84,m,0.06,2+,1,,1966,IT=84 2;B-=16 2
130,053,2,W,130Ixn,-86866,3,69.586,5  0.0007,,133,ns,7,(6)-,1,,1989,IT=100
130,053,3,W,130Ixp,-86854,3,82.396,0  0.0019,,315,ns,15,(8)-,1,,1989,IT=100
130,053,4,W,130Ixq,-86851,3,85.109,9  0.0010,,254,ns,4,(6)-,1,,1975,IT=100
130,054,0,,130Xe,-89880.463,0.009,,,,stbl,,,0+,1,,1922,IS=4.0710 13
130,055,0,,130Cs,-86900,8,,,,29.21,m,0.04,1+,1,,1952,B+=98.4;B-=1.6
130,055,1,W,130Csm,-86737,8,163.25,0.11,,3.46,m,0.06,-5,1,,1977,IT~100;B+=0.16 2
130,055,6,,130Csx,-86873,17,27,15,,R=.2~~~.,1,,fsmix,,,,
130,056,0,,130Ba,-87261.5,2.6,,,,stbl,,~1Zy,0+,1,15Ba11t,1936,IS=0.106 1;2B+ ?
130,056,1,W,130Bam,-84786.4,2.6,2475.12,0.18,,9.54,ms,0.14,-8,1,02Mo31t,1969,IT=100
130,057,0,,130La,-81627,26,,,,8.7,m,0.1,3(+),1,,1961,B+=100
130,057,1,W,130Lam,-81413,26,214,0.5,,760,ns,90,(5+),,14Io01etj,2012,IT=100
130,057,2,W,130Lan,-81308,26,319.1,0.5,,33,ns,1,(6+),,14Io01etj,2014,IT=100
130,058,0,,130Ce,-79423,28,,,,22.9,m,0.5,0+,1,,1965,B+=100
130,058,1,W,130Cem,-76969,28,2453.6,0.3,,100,ns,8,(7-),1,,1999,IT=100
130,059,0,,130Pr,-71180,60,,,,40,s,0.4,"(6,7)(+#)",1,88Ba42j,1977,B+=100
130,059,1,W,130Prm,-71080#,120#,100#,100#,,10#,s,,2+#,1,88Ba42j,1988,B+ ?
130,060,0,,130Nd,-66596,28,,,,21,s,3,0+,1,01Gi17t,1977,B+=100
130,061,0,,130Pm,-55400#,200#,,,,2.6,s,0.2,"(5+,6+,4+)",1,99Xi03j,1985,B+=100;B+p=?
130,062,0,,130Sm,-47510#,400#,,,,1#,s,,0+,1,,1999,B+ ?
130,063,0,,130Eu,-33680#,500#,,,,1,ms,0.4,(1+),8,,2004,p~100;B+=1#;B+p ?
131,047,0,,131Ag,-40380#,500#,,,,35,ms,8,7/2+#,15,,2013,B-=100;B-n=90#;B-2n=10
131,048,0,,131Cd,-55220,100,,,,98,ms,2,7/2-#,6,15Lo04t,2000,B-=100;B-n=3.5 10;B-2n=0#
131,049,0,,131In,-68025,2.7,,,,261,ms,3,(9/2+),6,15Lo04t,1976,B-=100;B-n=2.2 3
131,049,1,,131Inm,-67660,7,365,8,MD,350,ms,50,(1/2-),6,,1984,B-~100;B-n<2.0 3;IT<0.018
131,049,2,,131Inn,-64280,90,3750,90,BD,320,ms,60,(21/2+),6,,1984,B->99;B-n=0.028 5;IT<1
131,049,3,W,131Inp,-64241.4,2.7,3783.6,0.5,,669,ns,34,(17/2+),,09Go40tj,2009,IT=100
131,050,0,,131Sn,-77265,4,,,,56,s,0.5,3/2+,6,05Le34j,1963,B-=100
131,050,1,W,131Snm,-77200,4,65.1,0.3,,58.4,s,0.5,11/2-,6,04Fo06e,1977,B-=100;IT<0.0004#
131,050,2,W,131Snn,-72595,4,4670,0.3,,304,ns,15,(23/2-),6,12Ka36t,2001,IT=100
131,051,0,,131Sb,-81981.4,2.1,,,,23.03,m,0.04,(7/2+),6,,1956,B-=100
131,051,1,W,131Sbm,-80305.3,2.1,1676.06,0.06,,91,us,4,15/2-#,6,,1969,IT=100
131,051,2,W,131Sbn,-80294.2,2.3,1687.2,0.9,,4.3,us,0.8,(19/2-),6,,2000,IT=100
131,051,3,W,131Sbp,-79815.8,2.6,2165.6,1.5,,1.1,us,0.2,(23/2+),6,,2000,IT=100
131,052,0,,131Te,-85211.01,0.06,,,,25,m,0.1,3/2+,6,,1939,B-=100
131,052,1,W,131Tem,-85028.75,0.06,182.258,0.018,,32.48,h,0.11,11/2-,6,08Ea01t,1940,B-=74.1 5;IT=25.9 5
131,052,2,W,131Ten,-83271,0.4,1940,0.4,,93,ms,12,(23/2+),6,,1998,IT=100
131,053,0,,131I,-87442.7,0.6,,,,8.025,2 d,0.0006,7/2+,6,,1939,B-=100
131,053,1,W,131Ixm,-85524.3,0.7,1918.4,0.42,,24,us,1,19/2-,,09Wa11ejt,2009,IT=100
131,054,0,,131Xe,-88413.558,0.009,,,,stbl,,,3/2+,6,,1920,IS=21.2324 30
131,054,1,W,131Xem,-88249.628,0.012,163.93,0.008,,11.84,d,0.04,11/2-,6,,1966,IT=100
131,055,0,,131Cs,-88059,5,,,,9.689,d,0.016,5/2+,6,,1947,EC=100
131,056,0,,131Ba,-86683.7,2.6,,,,11.52,d,0.01,1/2+,6,12Da04t,1947,B+=100
131,056,1,W,131Bam,-86495.7,2.6,187.995,0.009,,14.26,m,0.09,9/2-,6,12Da04t,1963,IT=100
131,057,0,,131La,-83769,28,,,,59,m,2,3/2+,6,,1951,B+=100
131,057,1,W,131Lam,-83464,28,304.6,0.24,,170,us,7,11/2-,6,,1966,IT=100
131,058,0,,131Ce,-79710,30,,,,10.3,m,0.3,7/2+,6,,1966,B+=100
131,058,1,W,131Cem,-79650,30,63.09,0.09,,5.4,m,0.4,(1/2+),6,96Gi08e,1966,B+=100
131,059,0,,131Pr,-74300,50,,,,1.5,m,0.03,3/2+#,6,96Gi08t,1977,B+=100
131,059,1,W,131Prm,-74150,50,152.4,0.3,,5.73,s,0.2,(11/2-),6,,1996,IT=96.4 12;B+=3.6 12
131,060,0,,131Nd,-67768,28,,,,25.4,s,0.9,(5/2)(+#),6,,1977,B+=100;B+p=?
131,061,0,,131Pm,-59660#,200#,,,,6.3,s,0.8,(11/2-),6,99Ga41t,1998,B+=100
131,062,0,,131Sm,-50130#,400#,,,,1.2,s,0.2,5/2+#,6,,1986,B+=100;B+p=?
131,063,0,,131Eu,-39270#,400#,,,,17.8,ms,1.9,3/2+,6,,1998,p=89 9;B+ ?;B+p ?
132,047,0,,132Ag,-33790#,500#,,,,30,ms,14,,15,15Lo04td,2015,B-=100;B-n=0#;B-2n=90#
132,048,0,,132Cd,-50260#,200#,,,,82,ms,4,0+,5,15Lo04t,2000,B-=100;B-n=60 15;B-2n=0.2#
132,049,0,,132In,-62410,60,,,,198,ms,2,(7-),5,15Lo04t,1973,B-=100;B-n=6.3 9;B-2n=0#
132,050,0,,132Sn,-76546.5,2,,,,39.7,s,0.8,0+,5,,1963,B-=100
132,050,1,W,132Snm,-71698,2,4848.52,0.2,,2.079,us,0.016,(8+),5,12Ka36t,1986,IT=100
132,051,0,,132Sb,-79635.3,2.5,,,,2.79,m,0.07,(4)+,5,,1956,B-=100
132,051,1,W,132Sbm,-79440,30,200,30,,4.1,m,0.05,(8-),5,89St06e,1956,B-=100
132,051,2,W,132Sbn,-79380.8,2.5,254.5,0.3,,102,ns,4,(6-),5,,1974,IT=100
132,052,0,,132Te,-85188,3,,,,3.204,d,0.013,0+,5,,1948,B-=100
132,052,1,W,132Tem,-83413,3,1774.8,0.09,,145,ns,8,6+,5,,1973,IT=100
132,052,2,W,132Ten,-83263,3,1925.47,0.09,,28.1,us,1.5,-7,5,FGK128j,1979,IT=100
132,052,3,W,132Tep,-82465,3,2723.3,0.8,,3.7,us,0.09,(10+),5,,1979,IT=100
132,053,0,,132I,-85703,4,,,,2.295,h,0.013,4+,5,,1948,B-=100
132,053,1,,132Ixm,-85594,10,110,11,BD,1.387,h,0.015,(8-),5,,1973,IT=86 2;B-=14 2
132,054,0,,132Xe,-89278.962,0.005,,,,stbl,,,0+,5,,1920,IS=26.9086 33
132,054,1,W,132Xem,-86526.75,0.17,2752.21,0.17,,8.39,ms,0.11,(10+),5,,1976,IT=100
132,055,0,,132Cs,-87152.7,1,,,,6.48,d,0.006,2+,5,,1953,B+=98.13 9;B-=1.87 9
132,056,0,,132Ba,-88435,1.1,,,,stbl,,>300Ey,0+,5,96Ba24t,1936,IS=0.101 1;2B+ ?
132,057,0,,132La,-83720,40,,,,4.8,h,0.2,-2,5,,1951,B+=100
132,057,1,W,132Lam,-83530,40,188.2,0.11,,24.3,m,0.5,-6,5,,1969,IT=76;B+=24
132,058,0,,132Ce,-82471,20,,,,3.51,h,0.11,0+,5,,1960,B+=100
132,058,1,W,132Cem,-80130,20,2341.15,0.21,,9.4,ms,0.3,-8,5,09Pe31j,1969,IT=100
132,059,0,,132Pr,-75227,29,,,*,1.49,m,0.11,(2+),5,94Bu18tj,1974,B+=100
132,059,1,W,132Prm,-75200#,40#,30#,30#,*,1#,s,,(5+),5,90Ko25j,1990,B+ ?
132,059,2,W,132Prn,-74980#,40#,250#,30#,,2.46,us,0.04,(8+),,12Ta18tjd,2012,IT=100
132,059,3,W,132Prp,-74960#,100#,270#,100#,,486,ns,70,(8-),,12Ta18tjd,2012,IT=100
132,060,0,,132Nd,-71426,24,,,,1.56,m,0.1,0+,5,95Bu11t,1977,B+=100
132,061,0,,132Pm,-61630#,150#,,,,6.2,s,0.6,(3+),5,,1977,B+=100;B+p~5e-5
132,062,0,,132Sm,-55080#,300#,,,,4,s,0.3,0+,5,,1989,B+=100;B+p ?
132,063,0,,132Eu,-42200#,400#,,,,100#,ms,,,5,93Li40d,,B+ ?;B+p ?;p=0
133,048,0,,133Cd,-43920#,300#,,,,61,ms,6,7/2-#,11,15Lo04t,2010,B-=100;B-n=0.5#;B-2n=90#
133,049,0,,133In,-57460#,200#,,,,165,ms,3,(9/2+),11,96Ho16j,1996,B-=100;B-n=85 10;B-2n=0.4#
133,049,1,W,133Inm,-57130#,200#,330#,40#,,180#,ms,,(1/2-),11,96Ho16j,1996,IT ?;B- ?
133,050,0,,133Sn,-70873.9,1.9,,,,1.46,s,0.03,(7/2-),11,,1973,B-=100;B-n=0.0294 24
133,051,0,,133Sb,-78924,3,,,,2.34,m,0.05,7/2+#,11,,1966,B-=100
133,051,1,W,133Sbm,-74360,100,4560,100,,16.54,us,0.19,(21/2+),11,,1978,IT=100
133,052,0,,133Te,-82937.1,2.1,,,,12.5,m,0.3,3/2+#,11,,1940,B-=100
133,052,1,W,133Tem,-82602.8,2.1,334.26,0.04,,55.4,m,0.4,(11/2-),11,,1957,B-=83.5 20;IT=16.5 20
133,052,2,W,133Ten,-81326.7,2.2,1610.4,0.5,,100,ns,5,(19/2-),11,,2001,IT=100
133,053,0,,133I,-85858,6,,,,20.83,h,0.08,7/2+,11,,1940,B-=100
133,053,1,W,133Ixm,-84224,6,1634.148,0.01,,9,s,2,(19/2-),11,,1970,IT=100
133,053,2,W,133Ixn,-84129,6,1729.137,0.01,,~170,ns,,(15/2-),11,,1984,IT=100
133,053,3,W,133Ixp,-83423,6,2435,0.23,,780,ns,1606,(19/2+),11,,2004,IT=100
133,053,4,W,133Ixq,-83364,6,2493.7,0.4,,469,ns,15,(23/2+),11,,2009,IT=100
133,054,0,,133Xe,-87643.6,2.4,,,,5.247,5 d,0.0005,3/2+,11,02Un02t,1940,B-=100
133,054,1,W,133Xem,-87410.4,2.4,233.221,0.015,,2.198,d,0.013,11/2-,11,,1951,IT=100
133,055,0,,133Cs,-88070.931,0.008,,,,stbl,,,7/2+,11,,1921,IS=100.
133,056,0,,133Ba,-87553.6,1,,,,10.551,y,0.011,1/2+,11,,1941,EC=100
133,056,1,W,133Bam,-87265.3,1,288.252,0.009,,38.9,h,0.06,11/2-,11,12Da04t,1941,IT~100;EC=0.0104 5
133,057,0,,133La,-85494,28,,,,3.912,h,0.008,5/2+,11,,1950,B+=100
133,058,0,,133Ce,-82418,16,,,,97,m,4,1/2+,11,,1951,B+=100
133,058,1,W,133Cem,-82381,16,37.2,0.7,,5.1,h,0.3,9/2-,11,,1951,B+=100
133,059,0,,133Pr,-77938,12,,,,6.5,m,0.3,(3/2+),11,,1970,B+=100
133,059,1,W,133Prm,-77746,12,192.12,0.14,,1.1,s,0.2,(11/2-),11,,1995,IT=100
133,060,0,,133Nd,-72330,50,,,,70,s,10,(7/2+),11,,1977,B+=100
133,060,1,W,133Ndm,-72200,50,127.97,0.12,,~70,s,,(1/2)+,11,95Br24d,1993,B+~100;IT=?
133,060,2,W,133Ndn,-72150,50,176.1,0.1,,301,ns,18,(9/2-),11,,1993,IT=100
133,061,0,,133Pm,-65410,50,,,,13.5,s,2.1,(3/2+),11,,1977,B+=100
133,061,1,W,133Pmm,-65280,50,129.7,0.7,,8#,s,,(11/2-),11,,1996,B+ ?;IT ?
133,062,0,,133Sm,-57230#,300#,,,,2.89,s,0.16,(5/2+),11,,1977,B+=100;B+p=?
133,062,1,W,133Smm,-57110#,310#,120#,60#,,3.5,s,0.4,(1/2-),11,,1993,B+ ?;IT ?;B+p ?
133,063,0,,133Eu,-47240#,300#,,,,200#,ms,,11/2-#,,,,B+ ?;B+p ?
133,064,0,,133Gd,-35860#,500#,,,,10#,ms,,5/2+#,,,,B+ ?;B+p ?
134,048,0,,134Cd,-38920#,400#,,,,65,ms,15,0+,15,,2015,B-=100;B-n=0.2#;B-2n=90#
134,049,0,,134In,-51660#,300#,,,,140,ms,4,high,4,95Jo.Ad,1996,B-=100;B-n=65;B-2n<4
134,050,0,,134Sn,-66434,3,,,,890,ms,20,0+,4,15Lo04t,1974,B-=100;B-n=17 13
134,050,1,W,134Snm,-65187,3,1247.4,0.5,,87,ns,8,6+,4,12Ka36t,2000,IT=100
134,051,0,,134Sb,-74020.5,1.7,,,,780,ms,60,(0-),11,,1967,B-=100;B-n=5#
134,051,1,W,134Sbm,-73741.5,2,279,1,,10.07,s,0.05,(7-),11,,1968,B-=100;B-n=0.088 4
134,052,0,,134Te,-82533.7,2.7,,,,41.8,m,0.8,0+,4,,1948,B-=100
134,052,1,W,134Tem,-80842.4,2.7,1691.34,0.16,,164.1,ns,0.9,6+,4,,1970,IT=100
134,053,0,,134I,-84043,5,,,,52.5,m,0.2,(4)+,4,,1948,B-=100
134,053,1,W,134Ixm,-83727,5,316.49,0.22,,3.52,m,0.04,(8)-,4,,1970,IT=97.7 10;B-=2.3 10
134,054,0,,134Xe,-88125.822,0.009,,,,stbl,,>11Py,0+,4,89Ba22t,1920,IS=10.4357 21;2B- ?
134,054,1,W,134Xem,-86160.3,0.5,1965.5,0.5,,290,ms,17,(7-),4,,1968,IT=100
134,054,2,W,134Xen,-85100.6,1.5,3025.2,1.5,,5,us,1,(10+),4,,2001,IT=100
134,055,0,,134Cs,-86891.154,0.016,,,,2.065,2 y,0.0004,4+,4,,1940,B-=100;EC=0.0003 1
134,055,1,W,134Csm,-86752.41,0.016,138.744,1  0.0026,,2.912,h,0.002,-8,4,,1975,IT=100
134,056,0,,134Ba,-88949.9,0.3,,,,stbl,,,0+,4,,1936,IS=2.417 18
134,056,1,W,134Bam,-85992.7,0.6,2957.2,0.5,,2.63,us,0.14,(10+),4,,1982,IT=100
134,057,0,,134La,-85219,20,,,,6.45,m,0.16,1+,4,,1951,B+=100
134,057,1,W,134Lam,-84780#,100#,440#,100#,,29,us,4,,4,,1985,IT=100
134,058,0,,134Ce,-84833,20,,,,3.16,d,0.04,0+,4,,1951,EC=100
134,058,1,W,134Cem,-81624,20,3208.6,0.4,,308,ns,5,10+,4,,1980,IT=100
134,059,0,,134Pr,-78528,20,,,,17,m,2,-2,4,,1967,B+=100
134,059,1,W,134Prm,-78460,20,68,1,,~11,m,,(6-),4,11Ti10e,1973,B+=100;IT~0
134,060,0,,134Nd,-75646,12,,,,8.5,m,1.5,0+,4,,1970,B+=100
134,060,1,W,134Ndm,-73353,12,2293,0.4,,410,us,30,(8)-,4,,1969,IT=100
134,061,0,,134Pm,-66740,60,,,*&,22,s,1,(5+),4,,1977,B+=100
134,061,1,W,134Pmm,-66740#,120#,0#,100#,*&,~5,s,,(2+),4,,1988,B+=100
134,061,2,W,134Pmn,-66620#,80#,120#,50#,,20,us,1,(7-),,09Cu02tj,2009,IT=100
134,062,0,,134Sm,-61380#,200#,,,,9.5,s,0.8,0+,4,,1977,B+=100
134,063,0,,134Eu,-49930#,300#,,,,500,ms,200,,4,,1989,B+=100;B+p=?
134,064,0,,134Gd,-41300#,400#,,,,400#,ms,,0+,4,,,B+ ?;B+p ?
135,049,0,,135In,-46530#,400#,,,,101,ms,4,9/2+#,8,15Lo04t,2002,B- ?;B-n=90#;B-2n=8#
135,050,0,,135Sn,-60632,3,,,,515,ms,5,7/2-#,8,15Lo04t,1994,B-=100;B-n=21 3;B-2n=6#
135,051,0,,135Sb,-69690.3,2.6,,,,1.679,s,0.015,(7/2+),8,,1964,B-=100;B-n=22 3
135,052,0,,135Te,-77728.8,1.7,,,,19,s,0.2,(7/2-),8,,1969,B-=100
135,052,1,W,135Tem,-76173.9,1.7,1554.89,0.16,,511,ns,20,(19/2-),8,,1980,IT=100
135,053,0,,135I,-83779.1,2.1,,,,6.58,h,0.03,7/2+,8,,1940,B-=100
135,054,0,,135Xe,-86413,4,,,,9.14,h,0.02,3/2+,8,,1940,B-=100
135,054,1,W,135Xem,-85886,4,526.551,0.013,,15.29,m,0.05,11/2-,8,,1960,IT~100;B-=0.30 17
135,055,0,,135Cs,-87581.6,1,,,,1.33,My,0.19,7/2+,8,16Ma05t,1949,B-=100
135,055,1,W,135Csm,-85948.7,1.8,1632.9,1.5,,53,m,2,19/2-,8,,1962,IT=100
135,056,0,,135Ba,-87850.5,0.3,,,,stbl,,,3/2+,8,,1932,IS=6.592 12
135,056,1,W,135Bam,-87582.3,0.3,268.218,0.02,,28.11,h,0.02,11/2-,8,12Da04t,1948,IT=100
135,057,0,,135La,-86643,9,,,,19.5,h,0.2,5/2+,8,,1948,B+=100
135,058,0,,135Ce,-84616,10,,,,17.7,h,0.3,1/2(+),8,,1948,B+=100
135,058,1,W,135Cem,-84170,10,445.81,0.21,,20,s,1,(11/2-),8,,1963,IT=100
135,059,0,,135Pr,-80936,12,,,,24,m,1,3/2(+),8,,1954,B+=100
135,059,1,W,135Prm,-80578,12,358.06,0.06,,105,us,10,(11/2-),8,,1973,IT=100
135,060,0,,135Nd,-76214,19,,,,12.4,m,0.6,9/2(-),8,,1970,B+=100
135,060,1,W,135Ndm,-76149,19,64.95,0.24,,5.5,m,0.5,(1/2+),8,,1970,B+>99.97;IT<0.03
135,061,0,,135Pm,-70050,80,,,,49,s,3,"(5/2+,3/2+)",8,,1975,B+=100
135,061,1,,135Pmm,-69830#,50#,220#,90#,,40,s,3,(11/2-),8,89Ko07tj,1989,B+=100
135,062,0,,135Sm,-62860,150,,,*,10.3,s,0.5,(7/2+),8,77Bo02j,1977,B+=100;B+p=0.02 1
135,062,1,W,135Smm,-62860#,340#,0#,300#,*,2.4,s,0.9,"(3/2+,5/2+)",8,89Vi04tjd,1989,B+=100
135,063,0,,135Eu,-54150#,200#,,,,1.5,s,0.2,11/2-#,8,,1989,B+=100;B+p ?
135,064,0,,135Gd,-44390#,400#,,,,1.1,s,0.2,(5/2+),8,,1996,B+=100;B+p=18
135,065,0,,135Tb,-32830#,400#,,,,1.01,ms,0.28,(7/2-),8,,2004,p~100;B+ ?
136,049,0,,136In,-40510#,400#,,,,86,ms,9,,15,15Lo04td,2015,B-=100;B-n=0#;B-2n=90#
136,050,0,,136Sn,-55900#,300#,,,,350,ms,5,0+,14,15Lo04t,1994,B-=100;B-n=28 3;B-2n=2#
136,051,0,,136Sb,-64507,6,,,,923,ms,14,(1-),2,15Lo08j,1976,B-=100;B-n=16.3 32;B-2n=10#
136,051,1,W,136Sbm,-64230,6,277,0.7,,570,ns,5,(6-),2,12Ka36et,2001,IT=100
136,052,0,,136Te,-74425.3,2.3,,,,17.63,s,0.08,0+,2,,1974,B-=100;B-n=1.31 5
136,053,0,,136I,-79545,14,,,,83.4,s,1,(1-),2,,1949,B-=100
136,053,1,,136Ixm,-79339,5,206,15,BD,46.9,s,1,(6-),2,,1959,B-=100;IT=0
136,054,0,,136Xe,-86429.159,0.007,,,,2.19,Zy,0.06,0+,2,15Ba11t,1920,IS=8.8573 44;2B-=100
136,054,1,W,136Xem,-84537.456,0.016,1891.703,0.014,,2.95,us,0.09,6+,2,,1969,IT=100
136,055,0,,136Cs,-86338.7,1.9,,,,13.16,d,0.03,5+,2,,1951,B-=100
136,055,1,W,136Csm,-85820.8,1.9,517.9,0.1,,17.5,s,0.2,-8,2,11Wi09et,1981,IT=?;B- ?
136,056,0,,136Ba,-88886.9,0.3,,,,stbl,,,0+,2,,1932,IS=7.854 24
